MERCADO,CATEGORIA,MARCA,VARIABLES,RY 2023,RY 2024
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,,Vtas (UNIDADES CONVERTIDAS),1083.633,1312.983
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,NESCAFE,Vtas (UNIDADES CONVERTIDAS),441.281,485.205
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,ALTOMAYO,Vtas (UNIDADES CONVERTIDAS),164.79,249.222
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,ECCO,Vtas (UNIDADES CONVERTIDAS),225.426,313.402
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),165.2,123.649
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),19.735,43.547
TOTAL SELF SERVICE,CALDOS EN CUBO,,Vtas (UNIDADES CONVERTIDAS),199.534,196.115
TOTAL SELF SERVICE,CALDOS EN CUBO,DONA GUSTA,Vtas (UNIDADES CONVERTIDAS),111.871,119.716
TOTAL SELF SERVICE,CALDOS EN CUBO,MAGGI,Vtas (UNIDADES CONVERTIDAS),75.068,68.789
TOTAL SELF SERVICE,CALDOS EN CUBO,O MARCAS,Vtas (UNIDADES CONVERTIDAS),12.595,7.61
TOTAL SELF SERVICE,CEPILLOS DENTALES,,Vtas (UNIDADES CONVERTIDAS),11283.357,11310.079
TOTAL SELF SERVICE,CEPILLOS DENTALES,COLGATE,Vtas (UNIDADES CONVERTIDAS),5193.728,5402.756
TOTAL SELF SERVICE,CEPILLOS DENTALES,ORAL B,Vtas (UNIDADES CONVERTIDAS),2172.446,2200.345
TOTAL SELF SERVICE,CEPILLOS DENTALES,PRO,Vtas (UNIDADES CONVERTIDAS),1207.952,1089.124
TOTAL SELF SERVICE,CEPILLOS DENTALES,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),1583.056,1225.918
TOTAL SELF SERVICE,CEPILLOS DENTALES,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),780.846,1189.486
TOTAL SELF SERVICE,CEREALES LISTOS,,Vtas (UNIDADES CONVERTIDAS),3622.95,3617.685
TOTAL SELF SERVICE,CEREALES LISTOS,ANGEL,Vtas (UNIDADES CONVERTIDAS),1565.632,1586.235
TOTAL SELF SERVICE,CEREALES LISTOS,O.MARCAS,Vtas (UNIDADES CONVERTIDAS),409.588,540.325
TOTAL SELF SERVICE,CEREALES LISTOS,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),475.976,424.248
TOTAL SELF SERVICE,CEREALES LISTOS,K.CORN FLAKES,Vtas (UNIDADES CONVERTIDAS),222.665,218.457
TOTAL SELF SERVICE,CEREALES LISTOS,N.CORN FLAKES,Vtas (UNIDADES CONVERTIDAS),259.387,202.606
TOTAL SELF SERVICE,CHOCOLATES,,Vtas (UNIDADES CONVERTIDAS),2266.506,2482.793
TOTAL SELF SERVICE,CHOCOLATES,O MARCAS,Vtas (UNIDADES CONVERTIDAS),186.761,212.368
TOTAL SELF SERVICE,CHOCOLATES,SUBLIME,Vtas (UNIDADES CONVERTIDAS),277.732,297.003
TOTAL SELF SERVICE,CHOCOLATES,BESO DE MOZA,Vtas (UNIDADES CONVERTIDAS),271.035,366.51
TOTAL SELF SERVICE,CHOCOLATES,LA IBERICA,Vtas (UNIDADES CONVERTIDAS),84.752,85.517
TOTAL SELF SERVICE,CHOCOLATES,PRINCESA,Vtas (UNIDADES CONVERTIDAS),162.172,219.122
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,,Vtas (UNIDADES CONVERTIDAS),703.707,734.74
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,SOL DEL CUSCO,Vtas (UNIDADES CONVERTIDAS),362.336,384.056
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,BAZO VELARDE,Vtas (UNIDADES CONVERTIDAS),104.593,117.801
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,LA IBERICA,Vtas (UNIDADES CONVERTIDAS),13.366,17.838
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),72.211,72.093
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,WINTER S,Vtas (UNIDADES CONVERTIDAS),27.3,23.175
TOTAL SELF SERVICE,CREMAS FACIALES,,Vtas (UNIDADES CONVERTIDAS),279.645,279.759
TOTAL SELF SERVICE,CREMAS FACIALES,POND S,Vtas (UNIDADES CONVERTIDAS),66.595,70.402
TOTAL SELF SERVICE,CREMAS FACIALES,NIVEA,Vtas (UNIDADES CONVERTIDAS),40.561,44.479
TOTAL SELF SERVICE,CREMAS FACIALES,GARNIER,Vtas (UNIDADES CONVERTIDAS),56.139,54.498
TOTAL SELF SERVICE,CREMAS FACIALES,NEUTROGENA,Vtas (UNIDADES CONVERTIDAS),22.915,22.65
TOTAL SELF SERVICE,CREMAS FACIALES,L'OREAL,Vtas (UNIDADES CONVERTIDAS),10.334,9.009
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,,Vtas (UNIDADES CONVERTIDAS),356.39,315.546
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,NIVEA,Vtas (UNIDADES CONVERTIDAS),72.51,81.289
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,O.MARCAS,Vtas (UNIDADES CONVERTIDAS),189.636,152.367
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,JOHNSON S,Vtas (UNIDADES CONVERTIDAS),14.106,14.48
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,INSTITUTO ESPANOL,Vtas (UNIDADES CONVERTIDAS),13.553,12.385
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,BABARIA,Vtas (UNIDADES CONVERTIDAS),11.423,12.468
TOTAL SELF SERVICE,DESODORANTES CORPORALES,,Vtas (UNIDADES CONVERTIDAS),970.725,1013.699
TOTAL SELF SERVICE,DESODORANTES CORPORALES,REXONA,Vtas (UNIDADES CONVERTIDAS),207.224,221.161
TOTAL SELF SERVICE,DESODORANTES CORPORALES,DOVE,Vtas (UNIDADES CONVERTIDAS),139.91,145.399
TOTAL SELF SERVICE,DESODORANTES CORPORALES,AXE,Vtas (UNIDADES CONVERTIDAS),146.093,164.638
TOTAL SELF SERVICE,DESODORANTES CORPORALES,OLD SPICE,Vtas (UNIDADES CONVERTIDAS),117.623,123.667
TOTAL SELF SERVICE,DESODORANTES CORPORALES,NIVEA,Vtas (UNIDADES CONVERTIDAS),122.786,102.628
TOTAL SELF SERVICE,DETERGENTES,,Vtas (UNIDADES CONVERTIDAS),33164.179,33434.046
TOTAL SELF SERVICE,DETERGENTES,MARSELLA,Vtas (UNIDADES CONVERTIDAS),6147.904,6225.46
TOTAL SELF SERVICE,DETERGENTES,OPAL,Vtas (UNIDADES CONVERTIDAS),5119.138,4649.704
TOTAL SELF SERVICE,DETERGENTES,BOLIVAR,Vtas (UNIDADES CONVERTIDAS),3538.284,3251.525
TOTAL SELF SERVICE,DETERGENTES,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),5137.725,5230.516
TOTAL SELF SERVICE,DETERGENTES,ARIEL,Vtas (UNIDADES CONVERTIDAS),2164.823,1989.918
TOTAL SELF SERVICE,GALLETITAS,,Vtas (UNIDADES CONVERTIDAS),18805.944,20579.352
TOTAL SELF SERVICE,GALLETITAS,FIELD,Vtas (UNIDADES CONVERTIDAS),2672.803,2738.703
TOTAL SELF SERVICE,GALLETITAS,VICTORIA,Vtas (UNIDADES CONVERTIDAS),2883.068,3200.634
TOTAL SELF SERVICE,GALLETITAS,SAN JORGE,Vtas (UNIDADES CONVERTIDAS),3345.842,4133.784
TOTAL SELF SERVICE,GALLETITAS,OREO,Vtas (UNIDADES CONVERTIDAS),1394.268,1474.726
TOTAL SELF SERVICE,GALLETITAS,MARCAS PROPIAS,Vtas (UNIDADES CONVERTIDAS),1786.813,1891.013
TOTAL SELF SERVICE,GOMAS DE MASCAR,,Vtas (UNIDADES CONVERTIDAS),173.89,184.144
TOTAL SELF SERVICE,GOMAS DE MASCAR,TRIDENT,Vtas (UNIDADES CONVERTIDAS),110.381,128.557
TOTAL SELF SERVICE,GOMAS DE MASCAR,MENTOS,Vtas (UNIDADES CONVERTIDAS),5.986,5.961
TOTAL SELF SERVICE,GOMAS DE MASCAR,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),11.106,7.913
TOTAL SELF SERVICE,GOMAS DE MASCAR,CHICLETS ADAMS,Vtas (UNIDADES CONVERTIDAS),5.376,16.203
TOTAL SELF SERVICE,GOMAS DE MASCAR,WRIGLEY S,Vtas (UNIDADES CONVERTIDAS),3.623,2.435
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,,Vtas (UNIDADES CONVERTIDAS),6027.377,6085.75
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),1258.833,1261.28
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),572.652,730.345
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,VILLA NATURA,Vtas (UNIDADES CONVERTIDAS),701.682,700.874
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,INKA CHIPS,Vtas (UNIDADES CONVERTIDAS),389.263,526.982
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,LAY S,Vtas (UNIDADES CONVERTIDAS),738.39,562.652
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,,Vtas (UNIDADES CONVERTIDAS),10312.67,10310
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,PRESTOBARBA 3,Vtas (UNIDADES CONVERTIDAS),1946.534,1993.428
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,PRIVATE LABEL,Vtas (UNIDADES CONVERTIDAS),1755.086,1840.288
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,XTREME 3,Vtas (UNIDADES CONVERTIDAS),879.893,862.668
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,MACH 3 REGULAR,Vtas (UNIDADES CONVERTIDAS),463.213,407.888
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,QUATTRO TITANIUM,Vtas (UNIDADES CONVERTIDAS),542.739,522.275
TOTAL SELF SERVICE,I.URINARIA,,Vtas (UNIDADES CONVERTIDAS),14815.896,15771.717
TOTAL SELF SERVICE,I.URINARIA,TENA SLIP ULTRA,Vtas (UNIDADES CONVERTIDAS),613.201,700.101
TOTAL SELF SERVICE,I.URINARIA,TENA ULTRA,Vtas (UNIDADES CONVERTIDAS),456.163,566.779
TOTAL SELF SERVICE,I.URINARIA,PLENITUD PROTECT PLUS,Vtas (UNIDADES CONVERTIDAS),533.048,574.878
TOTAL SELF SERVICE,I.URINARIA,COTIDIAN,Vtas (UNIDADES CONVERTIDAS),2448.073,2180.431
TOTAL SELF SERVICE,I.URINARIA,PLENITUD PRACTIPA-AL,Vtas (UNIDADES CONVERTIDAS),1940.618,2245.748
TOTAL SELF SERVICE,INSECTICIDAS,,Vtas (UNIDADES CONVERTIDAS),9935.001,8605.963
TOTAL SELF SERVICE,INSECTICIDAS,RAID,Vtas (UNIDADES CONVERTIDAS),3469.949,3045.877
TOTAL SELF SERVICE,INSECTICIDAS,SAPOLIO,Vtas (UNIDADES CONVERTIDAS),1255.361,1065.589
TOTAL SELF SERVICE,INSECTICIDAS,ALL OTHER,Vtas (UNIDADES CONVERTIDAS),910.252,1259.935
TOTAL SELF SERVICE,INSECTICIDAS,VAPE,Vtas (UNIDADES CONVERTIDAS),3579.604,2569.215
TOTAL SELF SERVICE,INSECTICIDAS,OFF,Vtas (UNIDADES CONVERTIDAS),105.519,106.604
TOTAL SELF SERVICE,JABON DE TOCADOR,,Vtas (UNIDADES CONVERTIDAS),6319.514,6674.282
TOTAL SELF SERVICE,JABON DE TOCADOR,PROTEX,Vtas (UNIDADES CONVERTIDAS),1117.064,1112.718
TOTAL SELF SERVICE,JABON DE TOCADOR,DOVE,Vtas (UNIDADES CONVERTIDAS),645.945,771.277
TOTAL SELF SERVICE,JABON DE TOCADOR,PALMOLIVE,Vtas (UNIDADES CONVERTIDAS),764.01,766.652
TOTAL SELF SERVICE,JABON DE TOCADOR,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),932.739,897.842
TOTAL SELF SERVICE,JABON DE TOCADOR,O MARCAS,Vtas (UNIDADES CONVERTIDAS),324.087,661.604
TOTAL SELF SERVICE,JABON EN BARRA,,Vtas (UNIDADES CONVERTIDAS),1987.427,1705.013
TOTAL SELF SERVICE,JABON EN BARRA,BOLIVAR,Vtas (UNIDADES CONVERTIDAS),1566.501,1527.215
TOTAL SELF SERVICE,JABON EN BARRA,MARSELLA,Vtas (UNIDADES CONVERTIDAS),67.69,82.42
TOTAL SELF SERVICE,JABON EN BARRA,O MARCAS,Vtas (UNIDADES CONVERTIDAS),179.92,42.861
TOTAL SELF SERVICE,JABON EN BARRA,NA PANCHA,Vtas (UNIDADES CONVERTIDAS),33.169,37.419
TOTAL SELF SERVICE,JABON EN BARRA,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),140.127,11.967
TOTAL SELF SERVICE,JUGOS EN POLVO,,Vtas (UNIDADES CONVERTIDAS),9331.142,8318.913
TOTAL SELF SERVICE,JUGOS EN POLVO,CLIGHT,Vtas (UNIDADES CONVERTIDAS),2359.738,2288.089
TOTAL SELF SERVICE,JUGOS EN POLVO,ZUKO,Vtas (UNIDADES CONVERTIDAS),4134.585,3481.803
TOTAL SELF SERVICE,JUGOS EN POLVO,UMSHA,Vtas (UNIDADES CONVERTIDAS),2835.687,2548.999
TOTAL SELF SERVICE,JUGOS EN POLVO,NEGRITA,Vtas (UNIDADES CONVERTIDAS),0.193,0.019
TOTAL SELF SERVICE,JUGOS EN POLVO,UNIVERSAL,Vtas (UNIDADES CONVERTIDAS),0.002,0.002
TOTAL SELF SERVICE,LECHE CONDENSADA,,Vtas (UNIDADES CONVERTIDAS),1468.78,1666.537
TOTAL SELF SERVICE,LECHE CONDENSADA,GLORIA,Vtas (UNIDADES CONVERTIDAS),668.485,643.598
TOTAL SELF SERVICE,LECHE CONDENSADA,NESTLE,Vtas (UNIDADES CONVERTIDAS),524.347,576.395
TOTAL SELF SERVICE,LECHE CONDENSADA,O.MARCAS,Vtas (UNIDADES CONVERTIDAS),0.96,171.767
TOTAL SELF SERVICE,LECHE CONDENSADA,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),132.067,135.543
TOTAL SELF SERVICE,LECHE CONDENSADA,BONLE,Vtas (UNIDADES CONVERTIDAS),142.767,138.995
TOTAL SELF SERVICE,LECHE EVAPORADA,,Vtas (UNIDADES CONVERTIDAS),62722.043,64451.526
TOTAL SELF SERVICE,LECHE EVAPORADA,GLORIA,Vtas (UNIDADES CONVERTIDAS),31483.706,30268.795
TOTAL SELF SERVICE,LECHE EVAPORADA,IDEAL (NESTLE),Vtas (UNIDADES CONVERTIDAS),9314.812,10183.249
TOTAL SELF SERVICE,LECHE EVAPORADA,LAIVE,Vtas (UNIDADES CONVERTIDAS),7938.494,9455.517
TOTAL SELF SERVICE,LECHE EVAPORADA,BONLE,Vtas (UNIDADES CONVERTIDAS),9781.514,10609.826
TOTAL SELF SERVICE,LECHE EVAPORADA,NAN,Vtas (UNIDADES CONVERTIDAS),1261.214,1200.386
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,,Vtas (UNIDADES CONVERTIDAS),374.645,334.165
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,GLORIA,Vtas (UNIDADES CONVERTIDAS),118.97,152.442
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,ENFAGROW,Vtas (UNIDADES CONVERTIDAS),65.9,47.844
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,ANCHOR (NESTLE),Vtas (UNIDADES CONVERTIDAS),95.689,95.405
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,SIMILAC,Vtas (UNIDADES CONVERTIDAS),40.839,30.052
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,NAN,Vtas (UNIDADES CONVERTIDAS),4.437,2.733
TOTAL SELF SERVICE,LECHES FLUIDAS,,Vtas (UNIDADES CONVERTIDAS),35722.918,36762.585
TOTAL SELF SERVICE,LECHES FLUIDAS,GLORIA,Vtas (UNIDADES CONVERTIDAS),24491.813,25139.907
TOTAL SELF SERVICE,LECHES FLUIDAS,LAIVE,Vtas (UNIDADES CONVERTIDAS),6601.265,6034.025
TOTAL SELF SERVICE,LECHES FLUIDAS,LA PREFERIDA,Vtas (UNIDADES CONVERTIDAS),1224.174,2220.397
TOTAL SELF SERVICE,LECHES FLUIDAS,DANLAC,Vtas (UNIDADES CONVERTIDAS),404.395,725.313
TOTAL SELF SERVICE,LECHES FLUIDAS,VIGOR,Vtas (UNIDADES CONVERTIDAS),530.42,1154.605
TOTAL SELF SERVICE,LEJIAS,,Vtas (UNIDADES CONVERTIDAS),20758.031,20072.725
TOTAL SELF SERVICE,LEJIAS,SAPOLIO,Vtas (UNIDADES CONVERTIDAS),9965.151,8372.941
TOTAL SELF SERVICE,LEJIAS,CLOROX,Vtas (UNIDADES CONVERTIDAS),4915.898,5598.068
TOTAL SELF SERVICE,LEJIAS,PL,Vtas (UNIDADES CONVERTIDAS),4165,3584.661
TOTAL SELF SERVICE,LEJIAS,OTROS,Vtas (UNIDADES CONVERTIDAS),1056.962,1933.67
TOTAL SELF SERVICE,LEJIAS,CLOROX ANTISPLASH,Vtas (UNIDADES CONVERTIDAS),306.492,248.933
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,,Vtas (UNIDADES CONVERTIDAS),11151.68,11657.142
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,SAPOLIO,Vtas (UNIDADES CONVERTIDAS),4630.257,3955.292
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,POETT,Vtas (UNIDADES CONVERTIDAS),2655.038,3057.17
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,O MARCAS,Vtas (UNIDADES CONVERTIDAS),955.929,1770.983
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),2019.149,1814.598
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,PINESOL,Vtas (UNIDADES CONVERTIDAS),281.825,275.726
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,,Vtas (UNIDADES CONVERTIDAS),1957.788,2140.095
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),1683.924,1914.455
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),236.744,189.183
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,SANIITO,Vtas (UNIDADES CONVERTIDAS),15.451,16.185
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,MOLINOS DEL MUNDO,Vtas (UNIDADES CONVERTIDAS),1.612,6.776
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,UNION,Vtas (UNIDADES CONVERTIDAS),20.056,13.496
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,,Vtas (UNIDADES CONVERTIDAS),223727.336,223044.163
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,BABYSEC PREMIUM,Vtas (UNIDADES CONVERTIDAS),55963.142,54219.295
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,O MARCAS,Vtas (UNIDADES CONVERTIDAS),35368.619,50135.27
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,HUGGIES NATURAL CARE,Vtas (UNIDADES CONVERTIDAS),42297.818,36928.332
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,BABYSEC SUPER PREMIUM,Vtas (UNIDADES CONVERTIDAS),29240.652,27755.828
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,HUGGIES ACTIVE SEC,Vtas (UNIDADES CONVERTIDAS),20596.833,21183.74
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,,Vtas (UNIDADES CONVERTIDAS),357568.427,361257.723
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,SUAVE (KIMBERLY-CLARK),Vtas (UNIDADES CONVERTIDAS),154583.129,167254.826
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,ELITE,Vtas (UNIDADES CONVERTIDAS),108872.075,88971.676
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,HIGIENOL,Vtas (UNIDADES CONVERTIDAS),21019.177,20075.931
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,PARACAS,Vtas (UNIDADES CONVERTIDAS),18753.904,25976.162
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),41003.221,43597.321
TOTAL SELF SERVICE,PASTAS SECAS,,Vtas (UNIDADES CONVERTIDAS),29450.046,27723.951
TOTAL SELF SERVICE,PASTAS SECAS,DON VITTORIO,Vtas (UNIDADES CONVERTIDAS),10665.878,8843.352
TOTAL SELF SERVICE,PASTAS SECAS,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),2402.584,4662.539
TOTAL SELF SERVICE,PASTAS SECAS,MOLITALIA,Vtas (UNIDADES CONVERTIDAS),3219.91,3629.663
TOTAL SELF SERVICE,PASTAS SECAS,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),5673.836,4251.307
TOTAL SELF SERVICE,PASTAS SECAS,NICOLINI,Vtas (UNIDADES CONVERTIDAS),4511.276,2493.628
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,,Vtas (UNIDADES CONVERTIDAS),1211.446,1192.125
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,CHOCMAN,Vtas (UNIDADES CONVERTIDAS),553.485,514.357
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,MARINELA,Vtas (UNIDADES CONVERTIDAS),118.489,166.66
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,BIMBO,Vtas (UNIDADES CONVERTIDAS),166.389,146.703
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,CANCUN,Vtas (UNIDADES CONVERTIDAS),155.079,182.598
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,O.MARCAS,Vtas (UNIDADES CONVERTIDAS),14.416,43.665
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,,Vtas (UNIDADES CONVERTIDAS),1729.98,1813.557
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,MILO,Vtas (UNIDADES CONVERTIDAS),735.441,767.728
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,NESQUIK,Vtas (UNIDADES CONVERTIDAS),322.366,344.263
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,WINTER S,Vtas (UNIDADES CONVERTIDAS),200.522,182.342
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,CHOCOLISTO,Vtas (UNIDADES CONVERTIDAS),236.571,221.174
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,O. MARCAS,Vtas (UNIDADES CONVERTIDAS),35.369,93.141
TOTAL SELF SERVICE,POST WASH,,Vtas (UNIDADES CONVERTIDAS),3027.751,3178.199
TOTAL SELF SERVICE,POST WASH,ELVIVE,Vtas (UNIDADES CONVERTIDAS),327.015,430.822
TOTAL SELF SERVICE,POST WASH,PANTENE,Vtas (UNIDADES CONVERTIDAS),411.283,408.971
TOTAL SELF SERVICE,POST WASH,HERBAL ESSENCES,Vtas (UNIDADES CONVERTIDAS),114.311,151.41
TOTAL SELF SERVICE,POST WASH,AMARAS,Vtas (UNIDADES CONVERTIDAS),381.315,331.128
TOTAL SELF SERVICE,POST WASH,NUTRIBELA 15,Vtas (UNIDADES CONVERTIDAS),238.177,240.487
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,,Vtas (UNIDADES CONVERTIDAS),432001.075,444754.32
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL BUE.NOCHES,Vtas (UNIDADES CONVERTIDAS),27819.726,35485.258
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,LADYSOFT NORMAL,Vtas (UNIDADES CONVERTIDAS),71960.488,68231.764
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,KOTEX NORMAL,Vtas (UNIDADES CONVERTIDAS),45499.386,46712.25
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS DIAR.NORMAL,Vtas (UNIDADES CONVERTIDAS),58074.71,68600.571
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL ALAS TELA GEL,Vtas (UNIDADES CONVERTIDAS),21339.452,25459.074
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,,Vtas (UNIDADES CONVERTIDAS),2922.962,3045.714
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,CLOROX,Vtas (UNIDADES CONVERTIDAS),1143.093,1383.963
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,VANISH,Vtas (UNIDADES CONVERTIDAS),451.969,453.604
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,SAPOLIO,Vtas (UNIDADES CONVERTIDAS),596.064,619.836
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,LUA,Vtas (UNIDADES CONVERTIDAS),,220.827
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,LA OCA,Vtas (UNIDADES CONVERTIDAS),31.166,33.32
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,,Vtas (UNIDADES CONVERTIDAS),16769.796,16620.961
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,NOVA,Vtas (UNIDADES CONVERTIDAS),5619.822,7942.519
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,SCOTT,Vtas (UNIDADES CONVERTIDAS),2972.27,2818.258
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,ELITE,Vtas (UNIDADES CONVERTIDAS),3582.863,1974.664
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),3686.257,2177.542
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,PARACAS,Vtas (UNIDADES CONVERTIDAS),844.404,1647.312
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,,Vtas (UNIDADES CONVERTIDAS),655899.498,623205.382
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,ELITE,Vtas (UNIDADES CONVERTIDAS),409428.203,334324.528
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,SCOTT,Vtas (UNIDADES CONVERTIDAS),83746.76,91218.042
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,M PROPIAS,Vtas (UNIDADES CONVERTIDAS),153917.948,189594.358
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,O MARCAS,Vtas (UNIDADES CONVERTIDAS),263.906,313.159
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,RENDIPEL,Vtas (UNIDADES CONVERTIDAS),8402.321,7747.712
